Order_ID,Order_Date,Delivery_Date,Customer_ID,Customer_Name,Gender,Age,City,State,Product_ID,Product_Name,Category,Brand,Quantity,Unit_Price,Discount,Shipping_Charge,GST,Total_Amount,Payment_Mode,Payment_Status,Delivery_Partner,Delivery_Status,Return_Reason,Customer_Rating
ORD000961,01-09-2024,02-09-2024,C283,Customer 357,Male,67,Pune,Maharashtra,P076,Shampoo,Beauty,Puma,3,149591,1000,407,5,470589,COD,Paid,XpressBees,Delivered,,5
ORD000962,16-07-2025,,C055,Customer 74,Female,63,Bengaluru,Karnataka,P119,Cricket Bat,Sports,Puma,5,53946,0,21,5,283238.55,Google Pay,Paid,Ecom Express,Cancelled,,4
ORD000963,08-08-2025,,C436,Customer 357,Female,37,Hyderabad,Telangana,P063,Laptop,Electronics,Puma,4,13293,0,58,18,62811.4,Card,Pending,Blue Dart,Cancelled,,5
ORD000964,07-05-2024,09-05-2024,C154,Customer 332,Female,25,pune,Maharashtra,P106,Yoga Mat,Sports,LG,5,139174,5000,466,12,774296.32,Google Pay,,Blue Dart,Returned,Wrong Product,3
ORD000965,26-08-2024,31-08-2024,C443,Customer 209,Male,64,Chennai,Tamil Nadu,P015,Cookware,Home & Kitchen,Lakme,1,34923,0,322,5,37007.25,Net Banking,Pending,Blue Dart,Delivered,,3
ORD000966,24-10-2025,,C294,Customer 37,Female,55,pune,Maharashtra,P048,Cricket Bat,Sports,Lakme,3,124069,500,236,5,390540.15,Card,Pending,Blue Dart,Cancelled,,3
ORD000967,08-09-2024,,C329,Customer 163,Female,58,Chennai,Tamil Nadu,P141,Laptop,Electronics,Lakme,1,89958,0,378,5,94852.8,Google Pay,,xpressbees,In Transit,,5
ORD000968,31-05-2024,01-06-2024,C362,Customer 387,Female,47,Mumbai,Maharashtra,P135,Yoga Mat,Sports,Puma,3,29625,0,397,5,93735.6,Google Pay,,Ecom Express,Delivered,,5
ORD000969,16-06-2025,18-06-2025,C450,Customer 230,Female,28,Delhi,Delhi,P087,Sugar,Grocery,LG,2,123777,5000,214,18,286466.24,Wallet,Pending,Ecom Express,Delivered,,4
ORD000970,06-08-2025,12-08-2025,C165,Customer 252,Male,24,Pune,Maharashtra,P020,T-Shirt,Fashion,LG,5,142545,500,415,12,798156.8,Net Banking,Pending,XpressBees,Returned,Size Issue,3
ORD000971,15-11-2024,,C322,Customer 66,Male,41,pune,Maharashtra,P053,Earbuds,Electronics,Nike,3,85500,0,442,18,303191.56,UPI,Pending,XpressBees,Cancelled,,3
ORD000972,16-04-2024,20-04-2024,C396,Customer 123,Male,61,Bengaluru,Karnataka,P136,Oil,Grocery,Lakme,2,112591,500,249,5,236177.55,Google Pay,,XpressBees,Delivered,,4
ORD000973,22-08-2025,,C236,Customer 357,Female,40,Bengaluru,Karnataka,P081,Bottle,Home & Kitchen,Lakme,2,123899,0,335,12,277908.96,Card,Paid,Ecom Express,In Transit,,4
ORD000974,28-08-2025,03-09-2025,C011,Customer 220,Male,18,Mumbai,Maharashtra,P026,Yoga Mat,Sports,Apple,2,115185,0,298,12,258348.16,COD,Paid,Delhivery,Delivered,,3
ORD000975,25-11-2025,26-11-2025,C090,Customer 372,Male,40,pune,Maharashtra,P184,Cricket Bat,Sports,LG,4,15100,5000,40,18,65419.2,Google Pay,Paid,Delhivery,Returned,Wrong Product,4
ORD000976,06-10-2025,,C483,Customer 380,Male,37,Chennai,Tamil Nadu,P097,Earbuds,Electronics,Nike,5,107257,0,0,12,600639.2,Wallet,Pending,Delhivery,Cancelled,,5
ORD000977,14-12-2025,15-12-2025,C326,Customer 174,Female,41,Mumbai,Maharashtra,P119,Phone,Electronics,Nike,5,4948,500,25,5,25478.25,Net Banking,Pending,Delhivery,Returned,Damaged,4
ORD000978,28-03-2025,31-03-2025,C263,Customer 133,Female,45,Delhi,Delhi,P187,Shoes,Fashion,Boat,3,9008,5000,219,5,23355.15,COD,Paid,Blue Dart,Returned,Damaged,3
ORD000979,27-06-2024,,C480,Customer 261,Male,44,Mumbai,Maharashtra,P195,Football,Sports,Apple,1,139487,500,328,12,156032.8,Google Pay,Pending,Delhivery,Cancelled,,
ORD000980,28-09-2024,,C479,Customer 374,Female,19,Mumbai,Maharashtra,P174,Shoes,Fashion,Nike,1,141817,500,464,18,167301.58,Wallet,Paid,Ecom Express,In Transit,,3
ORD000981,29-12-2025,31-12-2025,C297,Customer 418,Female,56,Bengaluru,Karnataka,P059,Mixer,Home & Kitchen,LG,5,83196,500,124,12,465476.48,COD,,XpressBees,Returned,Damaged,4
ORD000982,29-10-2025,31-10-2025,C161,Customer 225,Female,41,Delhi,Delhi,P030,Laptop,Electronics,Lakme,5,86087,500,495,18,507907.4,COD,Paid,Blue Dart,Delivered,,
ORD000983,14-09-2024,,C378,Customer 486,Male,45,Mumbai,Maharashtra,P013,Rice,Grocery,Nike,1,102961,0,439,5,108570,Google Pay,,Ecom Express,Cancelled,,4
ORD000984,03-04-2024,05-04-2024,C273,Customer 227,Female,34,Bengaluru,Karnataka,P048,Cookware,Home & Kitchen,Lakme,3,99833,1000,269,18,352546.24,UPI,Paid,Blue Dart,Returned,Wrong Product,5
ORD000985,12-10-2025,14-10-2025,C317,Customer 382,Female,19,Delhi,Delhi,P066,Phone,Electronics,Lakme,3,75217,5000,105,18,260492.08,Card,,Ecom Express,Returned,Size Issue,5
ORD000986,05-12-2025,,C298,Customer 1,Male,43,Delhi,Delhi,P032,T-Shirt,Fashion,Puma,2,123242,5000,298,5,253871.1,COD,Paid,Ecom Express,Cancelled,,3
ORD000987,12-12-2024,14-12-2024,C227,Customer 233,Male,36,Delhi,Delhi,P194,Shampoo,Beauty,Nike,4,33123,0,93,5,139214.25,UPI,,Delhivery,Delivered,,3
ORD000988,03-07-2025,05-07-2025,C232,Customer 396,Female,65,Bengaluru,Karnataka,P162,T-Shirt,Fashion,Boat,5,89176,5000,414,5,463358.7,Card,Pending,xpressbees,Returned,Damaged,3
ORD000989,30-09-2024,,C439,Customer 330,Male,26,Chennai,Tamil Nadu,P126,Sugar,Grocery,Puma,2,61250,5000,22,18,138675.96,COD,Paid,Blue Dart,In Transit,,4
ORD000990,12-09-2025,18-09-2025,C008,Customer 466,Female,18,Chennai,Tamil Nadu,P020,Jeans,Fashion,LG,4,2116,500,327,12,9285.92,Google Pay,Pending,XpressBees,Delivered,,4
ORD000991,12-06-2024,18-06-2024,C417,Customer 381,Female,56,Chennai,Tamil Nadu,P182,Football,Sports,Lakme,1,26602,500,71,18,30884.14,Google Pay,Paid,Blue Dart,Returned,Wrong Product,3
ORD000992,04-01-2025,05-01-2025,C242,Customer 477,Male,36,pune,Maharashtra,P126,Mixer,Home & Kitchen,Boat,2,127611,500,85,12,285383.84,COD,Pending,Delhivery,Returned,Wrong Product,5
ORD000993,02-04-2025,08-04-2025,C362,Customer 408,Female,55,Delhi,Delhi,P129,Rice,Grocery,Lakme,4,147352,5000,485,5,614137.65,Google Pay,Pending,XpressBees,Returned,Wrong Product,5
ORD000994,23-09-2024,30-09-2024,C476,Customer 202,Male,18,Chennai,Tamil Nadu,P115,Yoga Mat,Sports,Boat,5,102118,500,436,18,602420.68,Google Pay,Pending,Ecom Express,Delivered,,3
ORD000995,26-01-2025,02-02-2025,C186,Customer 152,Male,18,Pune,Maharashtra,P198,Face Wash,Beauty,Lakme,1,146774,0,178,5,154299.6,Wallet,Paid,XpressBees,Delivered,,5
ORD000996,27-01-2025,,C334,Customer 495,Male,65,Hyderabad,Telangana,P183,Football,Sports,Apple,5,136659,1000,145,5,716562,Google Pay,,xpressbees,Cancelled,,5
ORD000997,01-03-2025,03-03-2025,C201,Customer 59,Female,70,Chennai,Tamil Nadu,P140,Cookware,Home & Kitchen,LG,5,126306,1000,324,12,706556.48,Net Banking,,Delhivery,Returned,Wrong Product,3
ORD000998,23-03-2024,30-03-2024,C013,Customer 217,Male,47,Delhi,Delhi,P038,Jeans,Fashion,Samsung,5,20509,0,333,5,108021.9,Net Banking,,XpressBees,Returned,Wrong Product,
ORD000999,02-06-2025,,C430,Customer 296,Female,26,Bengaluru,Karnataka,P035,Cookware,Home & Kitchen,Boat,5,11985,0,82,18,70808.26,Wallet,Pending,Blue Dart,Cancelled,,5
ORD001000,04-07-2024,05-07-2024,C106,Customer 29,Male,33,Chennai,Tamil Nadu,P108,Laptop,Electronics,Boat,3,121620,500,287,18,430283.46,Google Pay,Paid,xpressbees,Returned,Damaged,3
